수거실적처리전표번호,품목 코드,최초신청시간,최초신청자,최종작업시간,최종작업자,수거 업체 코드,처리 구분,
202010050074,2-20-20,2020-10-05 10:01,guest,2020-10-06 15:58,pda01,11,3,
202010050074,2-20-20,2020-10-05 10:01,guest,2020-10-06 15:58,pda01,11,3,
202010050074,2-20-34,2020-10-05 10:01,guest,2020-10-06 15:58,pda01,11,3,
202010050075,03-30-49,2020-10-05 10:01,guest,2020-10-06 10:24,pda01,11,3,
202010050076,03-30-49,2020-10-05 10:02,guest,2020-10-07 8:09,pda01,11,3,
202010050077,03-30-58,2020-10-05 10:02,guest,2020-10-05 10:02,pda01,11,3,
202010050077,03-30-65,2020-10-05 10:02,guest,2020-10-06 7:58,pda01,11,3,
202010050077,1-20-54,2020-10-05 10:02,guest,2020-10-05 10:02,pda01,11,3,
202010050078,2-20-29,2020-10-05 10:07,guest,2020-10-06 10:32,pda01,11,3,
202010050078,2-20-7,2020-10-05 10:07,guest,2020-10-06 10:32,pda01,11,3,
202010050078,2-20-7,2020-10-05 10:07,guest,2020-10-06 10:32,pda01,11,3,
202010050079,03-30-53,2020-10-05 10:07,guest,2020-10-05 16:30,pda01,11,3,
202010050080,2-20-17,2020-10-05 10:08,guest,2020-10-07 11:42,pda01,11,3,
202010050081,03-30-65,2020-10-05 10:08,guest,2020-10-06 10:48,pda01,11,3,
202010050082,2-20-43,2020-10-05 10:08,guest,2020-10-06 9:03,pda01,11,3,
202010050082,2-20-43,2020-10-05 10:08,guest,2020-10-06 9:03,pda01,11,3,
202010050083,1-20-02,2020-10-05 10:08,guest,2020-10-06 6:50,pda01,11,3,
202010050083,2-20-4,2020-10-05 10:08,guest,2020-10-06 6:50,pda01,11,3,
202010050083,2-20-7,2020-10-05 10:08,guest,2020-10-06 6:50,pda01,11,3,
202010050083,2-20-7,2020-10-05 10:08,guest,2020-10-06 6:50,pda01,11,3,
202010050084,2-20-61,2020-10-05 10:08,guest,2020-10-06 13:04,pda01,11,3,
202010050085,03-30-49,2020-10-05 10:09,guest,2020-10-06 10:28,pda01,11,3,
202010050086,03-30-61,2020-10-05 10:11,guest,2020-10-05 12:38,pda01,11,3,
202010050087,2-20-20,2020-10-05 10:11,guest,2020-10-10 13:47,pda01,11,3,
202010050088,2-20-16,2020-10-05 10:11,guest,2020-10-06 6:42,pda01,11,3,
202010050089,03-30-49,2020-10-05 10:11,guest,2020-10-06 11:56,pda01,11,3,
202010050089,2-20-30,2020-10-05 10:11,guest,2020-10-06 11:56,pda01,11,3,
202010050089,2-20-30,2020-10-05 10:11,guest,2020-10-06 11:56,pda01,11,3,
202010050089,2-20-71,2020-10-05 10:11,guest,2020-10-06 11:56,pda01,11,3,
202010050090,1-20-10,2020-10-05 10:12,guest,2020-10-08 7:12,pda01,11,3,
202010050091,03-30-64,2020-10-05 10:14,guest,2020-10-07 11:27,pda01,11,3,
202010050091,03-30-65,2020-10-05 10:14,guest,2020-10-07 11:27,pda01,11,3,
202010050092,03-30-47,2020-10-05 10:14,guest,2020-10-06 6:07,pda01,11,3,
202010050092,2-20-12,2020-10-05 10:14,guest,2020-10-06 6:07,pda01,11,3,
202010050092,2-20-12,2020-10-05 10:14,guest,2020-10-06 6:07,pda01,11,3,
202010050092,2-20-12,2020-10-05 10:14,guest,2020-10-06 6:07,pda01,11,3,
202010050092,2-20-19,2020-10-05 10:14,guest,2020-10-06 6:07,pda01,11,3,
202010050092,2-20-25,2020-10-05 10:14,guest,2020-10-06 6:07,pda01,11,3,
202010050092,2-20-30,2020-10-05 10:14,guest,2020-10-06 6:07,pda01,11,3,
202010050092,2-20-6,2020-10-05 10:14,guest,2020-10-06 6:07,pda01,11,3,
202010050092,2-20-62,2020-10-05 10:14,guest,2020-10-07 11:30,pda01,11,3,
202010050093,03-30-53,2020-10-05 10:15,guest,2020-10-06 10:25,pda01,11,3,
202010050093,03-30-53,2020-10-05 10:15,guest,2020-10-06 10:25,pda01,11,3,
202010050093,03-30-53,2020-10-05 10:15,guest,2020-10-06 10:25,pda01,11,3,
202010050093,2-20-10,2020-10-05 10:15,guest,2020-10-06 10:25,pda01,11,3,
202010050094,2-20-5,2020-10-05 10:17,guest,2020-10-05 13:50,pda01,11,3,
202010050094,2-20-6,2020-10-05 10:17,guest,2020-10-05 13:50,pda01,11,3,
202010050095,03-30-68,2020-10-05 10:20,guest,2020-10-05 10:20,pda01,11,3,
202010050095,2-20-20,2020-10-05 10:20,guest,2020-10-05 10:20,pda01,11,3,
202010050095,2-20-30,2020-10-05 10:20,guest,2020-10-05 10:20,pda01,11,3,
202010050096,1-20-54,2020-10-05 10:20,guest,2020-10-06 9:47,pda01,11,3,
202010050097,2-20-64,2020-10-05 10:20,guest,2020-10-06 11:54,pda01,11,3,
202010050098,03-30-65,2020-10-05 10:20,guest,2020-10-06 10:41,pda01,11,3,
202010050099,03-30-65,2020-10-05 10:22,guest,2020-10-06 7:59,pda01,11,3,
202010050099,2-20-48,2020-10-05 10:22,guest,2020-10-06 7:59,pda01,11,3,
202010050100,2-20-20,2020-10-05 10:23,guest,2020-10-06 12:53,pda01,11,3,
202010050100,2-20-60,2020-10-05 10:23,guest,2020-10-06 12:53,pda01,11,3,
202010050101,03-30-53,2020-10-05 10:24,guest,2020-10-12 5:24,pda01,11,3,
202010050102,2-20-20,2020-10-05 10:25,guest,2020-10-06 8:44,pda01,11,3,
202010050103,2-20-10,2020-10-05 10:26,guest,2020-10-06 10:26,pda01,11,3,
202010050103,2-20-10,2020-10-05 10:26,guest,2020-10-06 17:49,pda01,11,3,
202010050104,03-30-49,2020-10-05 10:26,guest,2020-10-06 5:54,pda01,11,3,
202010050104,03-30-49,2020-10-05 10:26,guest,2020-10-05 10:26,pda01,11,3,
202010050105,2-20-26,2020-10-05 10:28,guest,2020-10-06 8:29,pda01,11,3,
202010050105,2-20-61,2020-10-05 10:28,guest,2020-10-06 8:29,pda01,11,3,
202010050106,03-30-50,2020-10-05 10:28,guest,2020-10-06 11:18,pda01,11,3,
202010050107,2-20-29,2020-10-05 10:30,guest,2020-10-06 12:12,pda01,11,3,
202010050108,03-30-49,2020-10-05 10:30,guest,2020-10-06 13:18,pda01,11,3,
202010050109,2-20-19,2020-10-05 10:33,guest,2020-10-07 16:07,pda01,11,3,
202010050109,2-20-20,2020-10-05 10:33,guest,2020-10-07 16:07,pda01,11,3,
202010050110,2-20-19,2020-10-05 10:33,guest,2020-10-06 7:52,pda01,11,3,
202010050110,2-20-39,2020-10-05 10:33,guest,2020-10-06 7:52,pda01,11,3,
202010050111,2-20-41,2020-10-05 10:33,guest,2020-10-06 8:11,pda01,11,3,
202010050112,2-21-1,2020-10-05 10:34,guest,2020-10-06 9:03,pda01,11,3,
202010050113,03-30-60,2020-10-05 10:35,guest,2020-10-07 5:42,pda01,11,3,
202010050114,2-20-20,2020-10-05 10:35,guest,2020-10-06 8:23,pda01,11,3,
202010050114,2-20-20,2020-10-05 10:35,guest,2020-10-06 8:23,pda01,11,3,
202010050115,03-30-49,2020-10-05 10:36,guest,2020-10-06 13:47,pda01,11,3,
202010050116,2-20-6,2020-10-05 10:36,guest,2020-10-06 7:22,pda01,11,3,
202010050117,2-20-20,2020-10-05 10:36,guest,2020-10-07 16:07,pda01,11,3,
202010050118,2-20-9,2020-10-05 10:36,guest,2020-10-12 7:30,pda01,11,3,
202010050119,2-20-65,2020-10-05 10:39,guest,2020-10-07 16:07,pda01,11,3,
202010050120,03-30-60,2020-10-05 10:40,guest,2020-10-06 15:11,pda01,11,3,
202010050120,03-30-65,2020-10-05 10:40,guest,2020-10-05 10:40,pda01,11,3,
202010050120,03-30-68,2020-10-05 10:40,guest,2020-10-06 15:11,pda01,11,3,
202010050120,2-20-61,2020-10-05 10:40,guest,2020-10-05 10:40,pda01,11,3,
202010050121,2-20-20,2020-10-05 10:41,guest,2020-10-05 16:30,pda01,11,3,
202010050121,2-20-36,2020-10-05 10:41,guest,2020-10-05 16:30,pda01,11,3,
202010050121,2-20-49,2020-10-05 10:41,guest,2020-10-05 16:30,pda01,11,3,
202010050121,2-20-67,2020-10-05 10:41,guest,2020-10-05 16:30,pda01,11,3,
202010050122,03-30-49,2020-10-05 10:42,guest,2020-10-06 15:07,pda01,11,3,
202010050122,03-30-49,2020-10-05 10:42,guest,2020-10-06 15:07,pda01,11,3,
202010050122,03-30-80,2020-10-05 10:42,guest,2020-10-06 15:07,pda01,11,3,
202010050122,2-20-10,2020-10-05 10:42,guest,2020-10-06 15:07,pda01,11,3,
202010050123,2-20-49,2020-10-05 10:43,guest,2020-10-06 11:39,pda01,11,3,
202010050123,2-20-49,2020-10-05 10:43,guest,2020-10-06 11:39,pda01,11,3,
202010050124,2-20-5,2020-10-05 10:43,guest,2020-10-05 16:32,pda01,11,3,
202010050125,2-20-16,2020-10-05 10:44,guest,2020-10-05 16:32,pda01,11,3,
202010050126,03-30-49,2020-10-05 10:47,guest,2020-10-06 7:45,pda01,11,3,
202010050126,03-30-49,2020-10-05 10:47,guest,2020-10-06 7:45,pda01,11,3,
202010050126,2-20-15,2020-10-05 10:47,guest,2020-10-06 7:45,pda01,11,3,
202010050126,2-20-17,2020-10-05 10:47,guest,2020-10-06 7:45,pda01,11,3,
202010050127,2-20-12,2020-10-05 10:47,guest,2020-10-06 15:02,pda01,11,3,
202010050128,2-20-16,2020-10-05 10:48,guest,2020-10-06 5:42,pda01,11,3,
202010050128,2-20-4,2020-10-05 10:48,guest,2020-10-06 5:42,pda01,11,3,
202010050129,2-20-54,2020-10-05 10:50,guest,2020-10-05 10:52,pda01,11,3,
202010050130,03-30-53,2020-10-05 10:50,guest,2020-10-06 7:43,pda01,11,3,
202010050130,1-20-36,2020-10-05 10:50,guest,2020-10-06 7:43,pda01,11,3,
202010050131,2-20-25,2020-10-05 10:51,guest,2020-10-06 8:30,pda01,11,3,
202010050132,2-20-6,2020-10-05 10:52,guest,2020-10-06 7:41,pda01,11,3,
202010050132,2-20-6,2020-10-05 10:52,guest,2020-10-06 7:41,pda01,11,3,
202010050133,03-30-65,2020-10-05 10:52,guest,2020-10-07 5:33,pda01,11,3,
202010050134,03-30-03,2020-10-05 10:56,guest,2020-10-08 7:14,pda01,11,3,
202010050134,03-30-51,2020-10-05 10:56,guest,2020-10-08 7:14,pda01,11,3,
202010050134,1-20-08,2020-10-05 10:56,guest,2020-10-08 7:14,pda01,11,3,
202010050134,2-20-34,2020-10-05 10:56,guest,2020-10-08 7:14,pda01,11,3,
202010050134,2-20-67,2020-10-05 10:56,guest,2020-10-08 7:14,pda01,11,3,
202010050135,1-20-55,2020-10-05 10:57,guest,2020-10-08 5:33,pda01,11,3,
202010050136,2-20-5,2020-10-05 10:57,guest,2020-10-15 13:10,pda01,11,3,
202010050137,2-20-8,2020-10-05 10:57,guest,2020-10-06 10:13,pda01,11,3,
202010050138,2-20-20,2020-10-05 11:01,guest,2020-10-05 11:01,pda01,11,3,
202010050139,2-20-15,2020-10-05 11:01,guest,2020-10-07 13:41,pda01,11,3,
202010050139,2-20-17,2020-10-05 11:01,guest,2020-10-07 13:41,pda01,11,3,
202010050139,2-20-25,2020-10-05 11:01,guest,2020-10-07 13:41,pda01,11,3,
202010050139,2-20-45,2020-10-05 11:01,guest,2020-10-07 13:41,pda01,11,3,
202010050140,03-30-06,2020-10-05 11:02,guest,2020-10-05 16:32,pda01,11,3,
202010050140,03-30-65,2020-10-05 11:02,guest,2020-10-05 16:32,pda01,11,3,
202010050140,1-20-42,2020-10-05 11:02,guest,2020-10-05 16:32,pda01,11,3,
202010050140,1-20-48,2020-10-05 11:02,guest,2020-10-05 16:32,pda01,11,3,
202010050141,2-20-54,2020-10-05 11:05,guest,2020-10-06 9:31,pda01,11,3,
202010050142,2-20-6,2020-10-05 11:06,guest,2020-10-06 11:23,pda01,11,3,
202010050143,2-20-10,2020-10-05 11:07,guest,2020-10-08 7:12,pda01,11,3,
202010050144,1-20-57,2020-10-05 11:07,guest,2020-10-05 11:07,pda01,11,3,
202010050145,2-20-19,2020-10-05 11:07,guest,2020-10-06 13:17,pda01,11,3,
202010050146,2-20-49,2020-10-05 11:07,guest,2020-10-05 16:32,pda01,11,3,
202010050147,2-20-48,2020-10-05 11:08,guest,2020-10-13 10:43,pda01,11,3,
202010050148,03-30-49,2020-10-05 11:10,guest,2020-10-15 13:10,pda01,11,3,
202010050149,2-20-20,2020-10-05 11:13,guest,2020-10-05 13:13,pda01,11,3,
202010050150,2-20-5,2020-10-05 11:14,guest,2020-10-06 12:47,pda01,11,3,
202010050151,2-20-19,2020-10-05 11:19,guest,2020-10-07 8:09,pda01,11,3,
202010050152,2-20-19,2020-10-05 11:22,guest,2020-10-07 11:45,pda01,11,3,
202010050153,2-20-32,2020-10-05 11:22,guest,2020-10-07 8:45,pda01,11,3,
202010050154,03-30-48,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,03-30-48,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,03-30-53,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,03-30-53,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,03-30-61,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,03-30-65,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,2-20-12,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,2-20-12,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,2-20-12,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,2-20-26,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,2-20-26,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050154,2-20-45,2020-10-05 11:24,guest,2020-10-06 9:35,pda01,11,3,
202010050155,2-20-19,2020-10-05 11:26,guest,2020-10-06 8:43,pda01,11,3,
202010050155,2-20-60,2020-10-05 11:26,guest,2020-10-06 8:43,pda01,11,3,
202010050156,2-20-11,2020-10-05 11:26,guest,2020-10-07 12:18,pda01,11,3,
202010050156,2-20-11,2020-10-05 11:26,guest,2020-10-07 12:18,pda01,11,3,
202010050157,2-20-20,2020-10-05 11:27,guest,2020-10-05 16:32,pda01,11,3,
202010050158,03-30-53,2020-10-05 11:29,guest,2020-10-06 12:41,pda01,11,3,
202010050159,2-20-68,2020-10-05 11:31,guest,2020-10-06 8:11,pda01,11,3,
202010050160,2-20-10,2020-10-05 11:32,guest,2020-10-08 7:19,pda01,11,3,
202010050161,2-20-42,2020-10-05 11:34,guest,2020-10-07 16:12,pda01,11,3,
202010050161,2-20-67,2020-10-05 11:34,guest,2020-10-07 16:12,pda01,11,3,
202010050162,03-30-53,2020-10-05 11:35,guest,2020-10-06 10:58,pda01,11,3,
202010050162,03-30-53,2020-10-05 11:35,guest,2020-10-06 10:58,pda01,11,3,
202010050162,03-30-53,2020-10-05 11:35,guest,2020-10-06 10:58,pda01,11,3,
202010050163,1-20-07,2020-10-05 11:36,guest,2020-10-05 16:32,pda01,11,3,
202010050164,1-20-03,2020-10-05 11:37,guest,2020-10-15 13:10,pda01,11,3,
202010050165,1-20-02,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,1-20-37,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050165,2-20-9,2020-10-05 11:38,guest,2020-10-06 15:58,pda01,11,3,
202010050166,2-20-6,2020-10-05 11:40,guest,2020-10-12 9:35,pda01,11,3,
202010050167,2-20-19,2020-10-05 11:42,guest,2020-10-08 12:06,pda01,11,3,
202010050167,2-20-20,2020-10-05 11:42,guest,2020-10-08 12:06,pda01,11,3,
202010050167,2-20-26,2020-10-05 11:42,guest,2020-10-08 12:06,pda01,11,3,
202010050167,2-20-26,2020-10-05 11:42,guest,2020-10-08 12:06,pda01,11,3,
202010050167,2-20-8,2020-10-05 11:42,guest,2020-10-08 12:06,pda01,11,3,
202010050168,2-20-3,2020-10-05 11:43,guest,2020-10-06 9:11,pda01,11,3,
202010050168,2-20-4,2020-10-05 11:43,guest,2020-10-06 9:11,pda01,11,3,
202010050169,2-20-16,2020-10-05 11:44,guest,2020-10-07 11:42,pda01,11,3,
202010050170,2-20-5,2020-10-05 11:44,guest,2020-10-06 13:08,pda01,11,3,
202010050171,1-20-05,2020-10-05 11:45,guest,2020-10-15 13:10,pda01,11,3,
202010050171,1-20-08,2020-10-05 11:45,guest,2020-10-15 13:10,pda01,11,3,
202010050172,2-20-11,2020-10-05 11:45,guest,2020-10-06 12:12,pda01,11,3,
202010050172,2-20-11,2020-10-05 11:45,guest,2020-10-06 12:12,pda01,11,3,
202010050173,03-30-53,2020-10-05 11:45,guest,2020-10-06 9:04,pda01,11,3,
202010050174,03-30-41,2020-10-05 11:47,guest,2020-10-08 9:27,pda01,11,3,
202010050174,2-20-60,2020-10-05 11:47,guest,2020-10-08 9:27,pda01,11,3,
202010050175,03-30-49,2020-10-05 11:48,guest,2020-10-06 6:13,pda01,11,3,
202010050176,2-20-5,2020-10-05 11:48,guest,2020-10-07 11:12,pda01,11,3,
202010050177,03-30-49,2020-10-05 11:50,guest,2020-10-07 8:17,pda01,11,3,
202010050178,03-30-65,2020-10-05 11:50,guest,2020-10-06 15:58,pda01,11,3,
202010050178,2-20-67,2020-10-05 11:50,guest,2020-10-06 15:58,pda01,11,3,
202010050179,03-30-51,2020-10-05 11:51,guest,2020-10-05 11:51,pda01,11,3,
202010050180,03-30-65,2020-10-05 11:51,guest,2020-10-06 11:42,pda01,11,3,
202010050180,03-30-65,2020-10-05 11:51,guest,2020-10-06 11:42,pda01,11,3,
202010050180,2-20-6,2020-10-05 11:51,guest,2020-10-06 11:42,pda01,11,3,
202010050181,2-20-62,2020-10-05 11:54,guest,2020-10-06 13:16,pda01,11,3,
202010050181,2-20-62,2020-10-05 11:54,guest,2020-10-08 6:42,pda01,11,3,
202010050181,2-20-62,2020-10-05 11:54,guest,2020-10-08 6:42,pda01,11,3,
202010050182,2-20-9,2020-10-05 11:55,guest,2020-10-07 11:45,pda01,11,3,
202010050183,1-20-42,2020-10-05 11:59,guest,2020-10-06 10:01,pda01,11,3,
202010050184,2-20-10,2020-10-05 12:01,guest,2020-10-06 9:31,pda01,11,3,
202010050185,2-20-9,2020-10-05 12:04,guest,2020-10-06 12:40,pda01,11,3,
202010050185,2-20-9,2020-10-05 12:04,guest,2020-10-06 12:40,pda01,11,3,
202010050186,03-30-53,2020-10-05 12:04,guest,2020-10-06 7:43,pda01,11,3,
202010050187,2-20-12,2020-10-05 12:05,guest,2020-10-08 9:31,pda01,11,3,
202010050188,1-20-04,2020-10-05 12:07,guest,2020-10-06 6:47,pda01,11,3,
202010050189,03-30-16,2020-10-05 12:07,guest,2020-10-07 11:25,pda01,11,3,
202010050189,2-20-11,2020-10-05 12:07,guest,2020-10-07 11:25,pda01,11,3,
202010050190,03-30-65,2020-10-05 12:11,guest,2020-10-06 10:41,pda01,11,3,
202010050190,2-20-20,2020-10-05 12:11,guest,2020-10-06 10:41,pda01,11,3,
202010050191,03-30-65,2020-10-05 12:13,guest,2020-10-06 5:57,pda01,11,3,
202010050192,03-30-64,2020-10-05 12:14,guest,2020-10-07 11:25,pda01,11,3,
202010050192,03-30-64,2020-10-05 12:14,guest,2020-10-07 11:25,pda01,11,3,
202010050192,03-30-64,2020-10-05 12:14,guest,2020-10-07 11:25,pda01,11,3,
202010050193,03-30-65,2020-10-05 12:19,guest,2020-10-06 10:38,pda01,11,3,
202010050193,2-20-20,2020-10-05 12:19,guest,2020-10-06 10:38,pda01,11,3,
202010050193,2-20-72,2020-10-05 12:19,guest,2020-10-06 10:38,pda01,11,3,
202010050194,03-30-53,2020-10-05 12:22,guest,2020-10-05 12:22,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050195,2-20-16,2020-10-05 12:24,guest,2020-10-05 13:50,pda01,11,3,
202010050196,2-20-24,2020-10-05 12:24,guest,2020-10-05 16:32,pda01,11,3,
202010050196,2-20-51,2020-10-05 12:24,guest,2020-10-05 16:32,pda01,11,3,
202010050196,2-20-8,2020-10-05 12:24,guest,2020-10-05 16:32,pda01,11,3,
202010050197,03-30-47,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050197,03-30-49,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050197,03-30-49,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050197,03-30-64,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050197,03-30-65,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050197,03-30-65,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050197,2-20-16,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050197,2-20-20,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050197,2-20-41,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050197,2-20-7,2020-10-05 12:28,guest,2020-10-06 15:15,pda01,11,3,
202010050198,2-20-20,2020-10-05 12:36,guest,2020-10-06 15:58,pda01,11,3,
202010050199,2-20-20,2020-10-05 12:38,guest,2020-10-05 16:32,pda01,11,3,
202010050200,03-30-42,2020-10-05 12:39,guest,2020-10-06 10:57,pda01,11,3,
202010050200,03-30-59,2020-10-05 12:39,guest,2020-10-06 10:57,pda01,11,3,
202010050200,2-20-20,2020-10-05 12:39,guest,2020-10-06 10:57,pda01,11,3,
202010050200,2-20-60,2020-10-05 12:39,guest,2020-10-06 10:57,pda01,11,3,
202010050201,03-30-49,2020-10-05 12:41,guest,2020-10-06 6:42,pda01,11,3,
202010050202,2-20-9,2020-10-05 12:41,guest,2020-10-05 12:41,pda01,11,3,
202010050203,03-30-61,2020-10-05 12:42,guest,2020-10-06 6:44,pda01,11,3,
202010050203,4-40-03,2020-10-05 12:42,guest,2020-10-06 6:44,pda01,11,3,
202010050204,03-30-53,2020-10-05 12:48,guest,2020-10-06 11:53,pda01,11,3,
202010050205,03-30-14,2020-10-05 12:50,guest,2020-10-07 11:01,pda01,11,3,
202010050205,03-30-14,2020-10-05 12:50,guest,2020-10-07 11:01,pda01,11,3,
202010050206,2-20-20,2020-10-05 12:51,guest,2020-10-06 12:53,pda01,11,3,
202010050206,2-20-20,2020-10-05 12:51,guest,2020-10-06 12:53,pda01,11,3,
202010050207,2-20-15,2020-10-05 12:53,guest,2020-10-05 12:53,pda01,11,3,
202010050207,2-20-17,2020-10-05 12:53,guest,2020-10-05 12:53,pda01,11,3,
202010050208,03-30-49,2020-10-05 12:53,guest,2020-10-07 16:06,pda01,11,3,
202010050208,03-30-65,2020-10-05 12:53,guest,2020-10-07 16:06,pda01,11,3,
202010050209,03-30-42,2020-10-05 12:53,guest,2020-10-06 13:12,pda01,11,3,
202010050210,03-30-49,2020-10-05 12:53,guest,2020-10-07 8:39,pda01,11,3,
202010050210,03-30-56,2020-10-05 12:53,guest,2020-10-07 8:39,pda01,11,3,
202010050210,2-20-12,2020-10-05 12:53,guest,2020-10-07 8:39,pda01,11,3,
202010050210,2-20-19,2020-10-05 12:53,guest,2020-10-07 8:39,pda01,11,3,
202010050210,2-20-19,2020-10-05 12:53,guest,2020-10-07 8:39,pda01,11,3,
202010050210,2-20-20,2020-10-05 12:53,guest,2020-10-07 8:39,pda01,11,3,
202010050210,2-20-71,2020-10-05 12:53,guest,2020-10-07 8:39,pda01,11,3,
202010050210,2-20-72,2020-10-05 12:53,guest,2020-10-07 8:39,pda01,11,3,
202010050210,2-20-72,2020-10-05 12:53,guest,2020-10-07 8:39,pda01,11,3,
